SchoolCode,TotalCourses,TotalEnrollment,UCCSUCourses,UCCSUEnrollment,StaffACourses,StaffAEnrollment,StaffBCourses,StaffBEnrollment,StaffNCourses,StaffNEnrollment,NCLBCoreCourses,NCLBEnrollment
100065,74,1669,54.0,1275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100081,875,16045,460.0,12194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100180,24,88,10.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100198,743,14731,117.0,3243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100255,332,8306,207.0,5718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100354,183,4321,100.0,2688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100420,816,23358,582.0,17717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100529,352,8700,192.0,5666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100602,155,4039,118.0,3279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100677,36,1053,25.0,784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100701,36,1058,25.0,842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100750,28,635,24.0,573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100800,59,1370,44.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101162,452,10397,302.0,7708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101196,111,2861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101477,132,3554,103.0,2927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101576,295,4718,103.0,2651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101659,6,255,6.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101675,60,1345,32.0,869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101725,68,1294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101774,115,1307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101881,63,1193,33.0,598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101899,119,1750,39.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101907,119,2138,38.0,559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101956,91,2315,53.0,1521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101972,370,7875,259.0,6224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102038,163,3834,73.0,1872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102103,109,1723,67.0,1128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102236,424,13666,329.0,11107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102285,605,16384,366.0,11520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102293,68,797,31.0,527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102368,335,9938,214.0,6789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102392,149,3285,93.0,2188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102434,87,2094,55.0,1393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102459,705,12868,256.0,7561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102475,619,13795,332.0,10032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102830,669,14262,402.0,10069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102913,41,1296,32.0,816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102921,32,1094,26.0,827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105734,692,19032,495.0,15767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105858,364,9929,163.0,4975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105916,274,7300,165.0,5050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106112,53,188,42.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106120,612,4262,336.0,2780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106401,41,835,23.0,546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106435,42,922,22.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106567,126,2839,66.0,1593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106716,108,1639,82.0,1355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106732,58,1237,54.0,1139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106831,81,2136,53.0,1372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106849,77,1739,48.0,1327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106997,109,3128,93.0,2566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107003,107,2275,57.0,1732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107029,316,9331,258.0,8098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107052,188,4966,135.0,4076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107078,76,1727,54.0,1424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107086,73,1450,47.0,1327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107094,85,1890,54.0,1506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107102,61,1253,40.0,949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107110,42,493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107136,37,703,22.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107151,94,1477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107177,322,8549,183.0,5570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107219,196,5493,147.0,4706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107300,85,1609,76.0,1454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107482,48,895,26.0,604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107524,17,100,15.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107649,22,210,12.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107672,36,347,12.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107706,15,188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107722,271,7458,160.0,4549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107755,155,3137,100.0,2347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107797,648,18726,461.0,13769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107920,417,11703,287.0,8757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108076,354,10235,281.0,8242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108084,454,12481,293.0,8908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108092,162,4262,122.0,3290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108159,283,7719,157.0,4555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108191,658,14946,423.0,11952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108225,401,7423,139.0,4408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108365,570,15553,390.0,11648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108407,556,13439,335.0,9920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108555,52,1382,20.0,635.0,9.0,297.0,3.0,108.0,7.0,225.0,19.0,630.0
108670,133,3432,110.0,3133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108688,72,1107,27.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108753,526,14271,324.0,9718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108787,56,1242,56.0,1242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108878,177,2756,97.0,1929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108894,67,1572,59.0,1427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108936,57,1436,45.0,1159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108944,47,977,42.0,931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108951,106,1421,70.0,1217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108977,6,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108993,30,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109108,447,11670,337.0,9922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109447,209,5511,128.0,3720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109454,156,4503,113.0,3432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109462,104,3090,78.0,2416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109512,41,294,32.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109538,317,7789,271.0,6946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109900,2769,13255,1109.0,6580.0,140.0,1475.0,53.0,552.0,767.0,3614.0,1837.0,8909.0
109942,35,546,31.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110106,93,748,30.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110189,184,3019,99.0,2133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110205,76,1351,54.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110460,63,656,33.0,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110478,21,60,14.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110494,48,565,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110593,578,11496,300.0,8108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110627,1044,27661,746.0,22562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110668,37,306,24.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110759,217,4849,93.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110965,696,20079,445.0,14467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110999,631,13177,109.0,3558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111195,500,5583,224.0,4043.0,52.0,1154.0,13.0,276.0,134.0,2387.0,285.0,4181.0
111435,202,4089,110.0,2956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111484,28,302,19.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111492,92,1741,72.0,1435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111500,58,1268,47.0,1092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111575,78,2066,53.0,1527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111583,89,2031,55.0,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111625,69,1678,52.0,1307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111658,82,2147,72.0,1909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111666,71,1042,33.0,601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111799,57,1030,38.0,795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111831,612,13789,482.0,11791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111856,86,2195,57.0,1465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111872,63,1658,59.0,1621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112029,61,1453,46.0,1062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112037,53,1062,30.0,688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112045,112,2894,82.0,2142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112052,138,3886,108.0,3143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112367,38,710,26.0,531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112425,161,3533,96.0,2447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112508,51,1375,44.0,1203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112565,43,458,17.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112573,33,362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112722,104,2359,89.0,2277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112870,61,1425,33.0,851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112896,25,55,13.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113118,775,18983,508.0,16042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113159,424,9986,319.0,8203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113191,794,19321,451.0,14717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113381,602,15984,420.0,12895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113555,843,15843,467.0,11812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113571,230,5690,91.0,3074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114025,234,6119,157.0,4694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114140,54,604,36.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114157,576,15071,388.0,11548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114264,110,1208,6.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114314,25,275,23.0,242.0,1.0,21.0,3.0,41.0,15.0,158.0,20.0,242.0
114421,121,3293,121.0,3293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114462,102,3278,66.0,2138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114496,109,3033,72.0,2150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114504,133,1382,74.0,831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114512,170,3393,82.0,1948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114553,141,3470,117.0,2895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114678,94,2234,83.0,1960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114694,66,1541,60.0,1403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114736,504,14432,444.0,12713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114777,4,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114850,143,3381,87.0,2321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115238,116,2353,70.0,1479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115253,38,674,21.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115386,12,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115402,44,629,22.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115444,112,1106,49.0,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115451,77,935,57.0,737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115667,156,2593,101.0,1630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115998,40,421,18.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116285,12,27,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116368,467,10820,328.0,8062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116376,236,5074,115.0,3173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116384,381,7532,195.0,5259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116392,678,12707,111.0,3003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116400,823,15054,100.0,2713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116459,303,7115,171.0,5564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116509,49,1416,47.0,1377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116590,138,2074,95.0,1812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116640,26,186,6.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116889,116,2858,116.0,2858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116897,331,9287,159.0,4917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116954,34,225,28.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117010,231,1693,98.0,897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117051,45,971,36.0,844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117069,84,1876,70.0,1540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117218,141,4372,101.0,3312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117598,72,1597,63.0,1421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117606,94,1713,64.0,1545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117689,7,108,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117721,47,1092,27.0,633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117747,51,1017,33.0,721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117762,44,1029,29.0,772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117911,21,423,17.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117994,729,6200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118133,73,360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118141,490,16515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118307,30,105,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118315,40,437,30.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118380,270,7881,221.0,6560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118430,238,6531,183.0,5558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118521,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118588,174,3261,105.0,2182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118653,51,859,29.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118794,577,16263,403.0,12291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118802,619,12381,359.0,9537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118851,105,2240,69.0,1584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118885,621,14271,419.0,11272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118919,308,6354,153.0,4494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118935,408,10925,283.0,8848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118950,75,609,49.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119016,172,4488,90.0,2684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119040,319,9031,230.0,6949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119081,9,32,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119115,648,14835,414.0,11832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119131,262,6370,159.0,4391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119354,127,639,74.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119404,387,10778,307.0,8840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119503,90,2181,84.0,2106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119602,114,1663,29.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119636,197,4895,88.0,2533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119727,164,3896,108.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119743,109,2819,74.0,2126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119784,99,189,87.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119958,103,2435,70.0,1819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119966,169,3356,125.0,2799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120360,29,571,25.0,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120394,175,3291,86.0,2119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120402,107,573,72.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120410,91,2027,78.0,1920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120634,74,2149,34.0,982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120659,154,2286,93.0,1292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120758,493,11830,394.0,9796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120808,13,92,11.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120923,505,10709,294.0,8650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121087,412,9815,270.0,8093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121129,510,11386,278.0,8004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121228,122,1543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121285,67,1591,61.0,1476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121293,52,843,44.0,692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121673,61,1249,41.0,811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122333,40,926,25.0,632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122341,32,686,22.0,486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122358,29,618,22.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122366,32,582,17.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122374,43,975,26.0,634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122382,35,752,22.0,494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122432,265,4724,155.0,3888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122473,46,316,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122606,55,1189,45.0,1076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122788,71,975,54.0,735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123133,60,1409,46.0,1159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123141,54,1347,44.0,1132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123620,70,998,49.0,792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123786,122,2184,76.0,1475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123794,85,2163,76.0,2093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123802,116,2799,64.0,1643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124131,45,846,35.0,647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124362,74,2035,54.0,1646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124370,87,1965,64.0,1465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124388,50,1333,41.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124396,72,1312,39.0,964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124404,52,1140,33.0,819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124479,131,3760,88.0,2692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124487,88,1942,56.0,1396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124495,69,1610,45.0,1245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124503,66,1541,37.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124511,80,1941,46.0,1337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124552,129,3027,91.0,2275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124560,16,382,14.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124727,22,166,16.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124834,103,1843,22.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124891,62,1633,57.0,1468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124933,30,606,27.0,568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124941,34,847,30.0,767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124990,90,2409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125021,256,2909,99.0,1544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125047,11,33,9.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125062,169,1383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125153,69,523,44.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125161,296,5920,196.0,4478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125237,81,1392,49.0,940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125328,137,2369,95.0,1727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125351,15,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125419,390,10355,265.0,7775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125427,135,1933,42.0,886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
